,Column 1,random order,unique_id,tabu tenure,first x,size,time binned,Goalfunction
1326,21,False,12medium,50,1,medium,24,0.0
1327,21,False,12medium,50,1,medium,25,0.0
1328,21,False,12medium,50,1,medium,26,0.0
1329,21,False,12medium,50,1,medium,27,0.0
1330,21,False,12medium,50,1,medium,28,0.0
1331,21,False,12medium,50,1,medium,29,0.0
1332,21,False,12medium,50,1,medium,30,0.0
1333,21,False,12medium,50,1,medium,31,0.0
1334,21,False,12medium,50,1,medium,32,0.0
1335,21,False,12medium,50,1,medium,33,0.0
1336,21,False,12medium,50,1,medium,34,0.0
1337,21,False,12medium,50,1,medium,35,0.0
1338,21,False,12medium,50,1,medium,36,0.0
1339,21,False,12medium,50,1,medium,37,0.0
1340,21,False,12medium,50,1,medium,38,0.0
1341,21,False,12medium,50,1,medium,39,0.0
1342,21,False,12medium,50,1,medium,40,0.0
1343,21,False,12medium,50,1,medium,41,0.0
1344,21,False,12medium,50,1,medium,42,0.0
1345,21,False,12medium,50,1,medium,43,0.0
1346,21,False,12medium,50,1,medium,44,0.0
1347,21,False,12medium,50,1,medium,45,0.0
1348,21,False,12medium,50,1,medium,46,0.0
1349,21,False,12medium,50,1,medium,47,0.0
1350,21,False,12medium,50,1,medium,48,0.0
1351,21,False,12medium,50,1,medium,49,0.0
1352,21,False,12medium,50,1,medium,50,0.0
1353,21,False,12medium,50,1,medium,51,0.0
1354,21,False,12medium,50,1,medium,52,0.0
1355,21,False,12medium,50,1,medium,53,0.0
1356,21,False,12medium,50,1,medium,54,0.0
1357,21,False,12medium,50,1,medium,55,0.0
1358,21,False,12medium,50,1,medium,56,0.0
1359,21,False,12medium,50,1,medium,57,0.0
1360,21,False,12medium,50,1,medium,58,0.0
1361,21,False,12medium,50,1,medium,59,0.0
1362,21,False,12medium,50,1,medium,60,0.0
1363,21,False,12medium,50,1,medium,61,0.0
1364,22,False,12medium,50,5,medium,0,16646.339961
1365,22,False,12medium,50,5,medium,1,15463.796095
1366,22,False,12medium,50,5,medium,2,14856.312662999999
1367,22,False,12medium,50,5,medium,3,14039.628053999999
1368,22,False,12medium,50,5,medium,4,13213.628001000001
1369,22,False,12medium,50,5,medium,5,12630.327642
1370,22,False,12medium,50,5,medium,6,11383.437939
1371,22,False,12medium,50,5,medium,7,10753.778795999999
1372,22,False,12medium,50,5,medium,8,10320.964051
1373,22,False,12medium,50,5,medium,9,10189.871077
1374,22,False,12medium,50,5,medium,10,9948.9998344
1375,22,False,12medium,50,5,medium,11,9673.6737903
1376,22,False,12medium,50,5,medium,12,9294.7253677
1377,22,False,12medium,50,5,medium,13,8848.0597431
1378,22,False,12medium,50,5,medium,14,8451.9137133
1379,22,False,12medium,50,5,medium,15,8066.634329500001
1380,22,False,12medium,50,5,medium,16,7697.3988514
1381,22,False,12medium,50,5,medium,17,7346.600382899999
1382,22,False,12medium,50,5,medium,18,6847.3909921
1383,22,False,12medium,50,5,medium,19,6696.5772371
1384,22,False,12medium,50,5,medium,20,6643.3746311
1385,22,False,12medium,50,5,medium,21,6345.4128382
1386,22,False,12medium,50,5,medium,22,6172.2834445
1387,22,False,12medium,50,5,medium,23,5996.885859100001
1388,22,False,12medium,50,5,medium,24,5919.331587600001
1389,22,False,12medium,50,5,medium,25,5532.0206599
1390,22,False,12medium,50,5,medium,26,5245.0964274
1391,22,False,12medium,50,5,medium,27,4765.4696062
1392,22,False,12medium,50,5,medium,28,4639.245325899999
1393,22,False,12medium,50,5,medium,29,4584.6841439
1394,22,False,12medium,50,5,medium,30,4433.4355608000005
1395,22,False,12medium,50,5,medium,31,4383.9536533
1396,22,False,12medium,50,5,medium,32,4274.6442193
1397,22,False,12medium,50,5,medium,33,4199.6612712
1398,22,False,12medium,50,5,medium,34,3997.8205801
1399,22,False,12medium,50,5,medium,35,3933.9251919
1400,22,False,12medium,50,5,medium,36,3876.8868380999997
1401,22,False,12medium,50,5,medium,37,3521.0593731
1402,22,False,12medium,50,5,medium,38,3412.0599954000004
1403,22,False,12medium,50,5,medium,39,3327.5849903999997
1404,22,False,12medium,50,5,medium,40,3219.4311059
1405,22,False,12medium,50,5,medium,41,2821.6599746999996
1406,22,False,12medium,50,5,medium,42,2653.7204604000003
1407,22,False,12medium,50,5,medium,43,2626.4845179000004
1408,22,False,12medium,50,5,medium,44,2434.6100475000003
1409,22,False,12medium,50,5,medium,45,2171.8379676
1410,22,False,12medium,50,5,medium,46,2090.7891695
1411,22,False,12medium,50,5,medium,47,2088.0453506999997
1412,22,False,12medium,50,5,medium,48,1927.571557
1413,22,False,12medium,50,5,medium,49,1308.0376034
1414,22,False,12medium,50,5,medium,50,1287.9943562
1415,22,False,12medium,50,5,medium,51,1080.2868816
1416,22,False,12medium,50,5,medium,52,948.19069802
1417,22,False,12medium,50,5,medium,53,712.83764619
1418,22,False,12medium,50,5,medium,54,211.83904178
1419,22,False,12medium,50,5,medium,55,0.0
1420,22,False,12medium,50,5,medium,56,0.0
1421,22,False,12medium,50,5,medium,57,0.0
1422,22,False,12medium,50,5,medium,58,0.0
1423,22,False,12medium,50,5,medium,59,0.0
1424,22,False,12medium,50,5,medium,60,0.0
1425,22,False,12medium,50,5,medium,61,0.0
1426,23,False,12medium,50,10,medium,0,17701.737848
1427,23,False,12medium,50,10,medium,1,15447.881331999999
1428,23,False,12medium,50,10,medium,2,12246.004271
1429,23,False,12medium,50,10,medium,3,9832.6761034
1430,23,False,12medium,50,10,medium,4,8373.706879000001
1431,23,False,12medium,50,10,medium,5,7732.4263275
1432,23,False,12medium,50,10,medium,6,7238.3592271
1433,23,False,12medium,50,10,medium,7,6797.9303123
1434,23,False,12medium,50,10,medium,8,6214.8774014
1435,23,False,12medium,50,10,medium,9,5823.778545499999
1436,23,False,12medium,50,10,medium,10,5474.7211388000005
1437,23,False,12medium,50,10,medium,11,5203.9355385
1438,23,False,12medium,50,10,medium,12,4849.5124835
1439,23,False,12medium,50,10,medium,13,4668.4532188
1440,23,False,12medium,50,10,medium,14,4506.7236861
1441,23,False,12medium,50,10,medium,15,4203.2400374
1442,23,False,12medium,50,10,medium,16,3962.8109202
1443,23,False,12medium,50,10,medium,17,3612.9035306999995
1444,23,False,12medium,50,10,medium,18,3538.7596272
1445,23,False,12medium,50,10,medium,19,3355.5406352
1446,23,False,12medium,50,10,medium,20,3308.2329213000003
1447,23,False,12medium,50,10,medium,21,3242.4465656999996
1448,23,False,12medium,50,10,medium,22,3228.2180267
1449,23,False,12medium,50,10,medium,23,3076.5626752
1450,23,False,12medium,50,10,medium,24,2758.6210874000003
1451,23,False,12medium,50,10,medium,25,2593.6872611
1452,23,False,12medium,50,10,medium,26,2467.4304003
1453,23,False,12medium,50,10,medium,27,2225.1130362
1454,23,False,12medium,50,10,medium,28,2053.0324487
1455,23,False,12medium,50,10,medium,29,2022.1461145
1456,23,False,12medium,50,10,medium,30,1910.7813186
1457,23,False,12medium,50,10,medium,31,1738.5961425
1458,23,False,12medium,50,10,medium,32,1611.1014607000002
1459,23,False,12medium,50,10,medium,33,1551.8622458
1460,23,False,12medium,50,10,medium,34,1533.8602068
1461,23,False,12medium,50,10,medium,35,1377.9598123
1462,23,False,12medium,50,10,medium,36,1094.0718747
1463,23,False,12medium,50,10,medium,37,1020.0021851
1464,23,False,12medium,50,10,medium,38,905.35108276
1465,23,False,12medium,50,10,medium,39,838.59303016
1466,23,False,12medium,50,10,medium,40,781.03292538
1467,23,False,12medium,50,10,medium,41,660.84505397
1468,23,False,12medium,50,10,medium,42,572.37922042
1469,23,False,12medium,50,10,medium,43,370.67213938
1470,23,False,12medium,50,10,medium,44,203.05911075
1471,23,False,12medium,50,10,medium,45,134.47116272
1472,23,False,12medium,50,10,medium,46,27.48563751
1473,23,False,12medium,50,10,medium,47,0.0
1474,23,False,12medium,50,10,medium,48,0.0
1475,23,False,12medium,50,10,medium,49,0.0
1476,23,False,12medium,50,10,medium,50,0.0
1477,23,False,12medium,50,10,medium,51,0.0
1478,23,False,12medium,50,10,medium,52,0.0
1479,23,False,12medium,50,10,medium,53,0.0
1480,23,False,12medium,50,10,medium,54,0.0
1481,23,False,12medium,50,10,medium,55,0.0
1482,23,False,12medium,50,10,medium,56,0.0
1483,23,False,12medium,50,10,medium,57,0.0
1484,23,False,12medium,50,10,medium,58,0.0
1485,23,False,12medium,50,10,medium,59,0.0
1486,23,False,12medium,50,10,medium,60,0.0
1487,23,False,12medium,50,10,medium,61,0.0
1488,24,False,12medium,100,1,medium,0,8739.9642154
1489,24,False,12medium,100,1,medium,1,5740.2606401
1490,24,False,12medium,100,1,medium,2,897.05793128
1491,24,False,12medium,100,1,medium,3,682.94862104
1492,24,False,12medium,100,1,medium,4,595.29789546
1493,24,False,12medium,100,1,medium,5,509.41780105
1494,24,False,12medium,100,1,medium,6,471.86838046
1495,24,False,12medium,100,1,medium,7,349.87798329
1496,24,False,12medium,100,1,medium,8,205.67396235
1497,24,False,12medium,100,1,medium,9,124.68655168
1498,24,False,12medium,100,1,medium,10,122.10536266
1499,24,False,12medium,100,1,medium,11,71.33947937399999
1500,24,False,12medium,100,1,medium,12,0.0
1501,24,False,12medium,100,1,medium,13,0.0
1502,24,False,12medium,100,1,medium,14,0.0
1503,24,False,12medium,100,1,medium,15,0.0
1504,24,False,12medium,100,1,medium,16,0.0
1505,24,False,12medium,100,1,medium,17,0.0
1506,24,False,12medium,100,1,medium,18,0.0
1507,24,False,12medium,100,1,medium,19,0.0
1508,24,False,12medium,100,1,medium,20,0.0
1509,24,False,12medium,100,1,medium,21,0.0
1510,24,False,12medium,100,1,medium,22,0.0
1511,24,False,12medium,100,1,medium,23,0.0
1512,24,False,12medium,100,1,medium,24,0.0
1513,24,False,12medium,100,1,medium,25,0.0
1514,24,False,12medium,100,1,medium,26,0.0
1515,24,False,12medium,100,1,medium,27,0.0
1516,24,False,12medium,100,1,medium,28,0.0
1517,24,False,12medium,100,1,medium,29,0.0
1518,24,False,12medium,100,1,medium,30,0.0
1519,24,False,12medium,100,1,medium,31,0.0
1520,24,False,12medium,100,1,medium,32,0.0
1521,24,False,12medium,100,1,medium,33,0.0
1522,24,False,12medium,100,1,medium,34,0.0
1523,24,False,12medium,100,1,medium,35,0.0
1524,24,False,12medium,100,1,medium,36,0.0
1525,24,False,12medium,100,1,medium,37,0.0
1526,24,False,12medium,100,1,medium,38,0.0
1527,24,False,12medium,100,1,medium,39,0.0
1528,24,False,12medium,100,1,medium,40,0.0
1529,24,False,12medium,100,1,medium,41,0.0
1530,24,False,12medium,100,1,medium,42,0.0
1531,24,False,12medium,100,1,medium,43,0.0
1532,24,False,12medium,100,1,medium,44,0.0
1533,24,False,12medium,100,1,medium,45,0.0
1534,24,False,12medium,100,1,medium,46,0.0
1535,24,False,12medium,100,1,medium,47,0.0
1536,24,False,12medium,100,1,medium,48,0.0
1537,24,False,12medium,100,1,medium,49,0.0
1538,24,False,12medium,100,1,medium,50,0.0
1539,24,False,12medium,100,1,medium,51,0.0
1540,24,False,12medium,100,1,medium,52,0.0
1541,24,False,12medium,100,1,medium,53,0.0
1542,24,False,12medium,100,1,medium,54,0.0
1543,24,False,12medium,100,1,medium,55,0.0
1544,24,False,12medium,100,1,medium,56,0.0
1545,24,False,12medium,100,1,medium,57,0.0
1546,24,False,12medium,100,1,medium,58,0.0
1547,24,False,12medium,100,1,medium,59,0.0
1548,24,False,12medium,100,1,medium,60,0.0
1549,24,False,12medium,100,1,medium,61,0.0
1550,25,False,12medium,100,5,medium,0,16646.339961
1551,25,False,12medium,100,5,medium,1,15463.796095
1552,25,False,12medium,100,5,medium,2,14856.312662999999
1553,25,False,12medium,100,5,medium,3,14229.135725999999
1554,25,False,12medium,100,5,medium,4,13213.628001000001
1555,25,False,12medium,100,5,medium,5,12801.03037
1556,25,False,12medium,100,5,medium,6,11383.437939
1557,25,False,12medium,100,5,medium,7,10753.778795999999
1558,25,False,12medium,100,5,medium,8,10421.894829
1559,25,False,12medium,100,5,medium,9,10234.645066
1560,25,False,12medium,100,5,medium,10,9948.9998344
1561,25,False,12medium,100,5,medium,11,9673.6737903
1562,25,False,12medium,100,5,medium,12,9294.7253677
1563,25,False,12medium,100,5,medium,13,8848.0597431
1564,25,False,12medium,100,5,medium,14,8451.9137133
1565,25,False,12medium,100,5,medium,15,8306.6455428
1566,25,False,12medium,100,5,medium,16,7697.3988514
1567,25,False,12medium,100,5,medium,17,7346.600382899999
1568,25,False,12medium,100,5,medium,18,6847.3909921
1569,25,False,12medium,100,5,medium,19,6696.5772371
1570,25,False,12medium,100,5,medium,20,6643.3746311
1571,25,False,12medium,100,5,medium,21,6345.4128382
1572,25,False,12medium,100,5,medium,22,6172.2834445
1573,25,False,12medium,100,5,medium,23,5996.885859100001
1574,25,False,12medium,100,5,medium,24,5717.624506600001
1575,25,False,12medium,100,5,medium,25,5532.0206599
1576,25,False,12medium,100,5,medium,26,5074.278528100001
1577,25,False,12medium,100,5,medium,27,4765.4696062
1578,25,False,12medium,100,5,medium,28,4639.245325899999
1579,25,False,12medium,100,5,medium,29,4584.6841439
1580,25,False,12medium,100,5,medium,30,4433.4355608000005
1581,25,False,12medium,100,5,medium,31,4319.465270000001
1582,25,False,12medium,100,5,medium,32,4274.6442193
1583,25,False,12medium,100,5,medium,33,4199.6612712
1584,25,False,12medium,100,5,medium,34,3997.8205801
1585,25,False,12medium,100,5,medium,35,3933.9251919
1586,25,False,12medium,100,5,medium,36,3876.8868380999997
1587,25,False,12medium,100,5,medium,37,3521.0593731
1588,25,False,12medium,100,5,medium,38,3412.0599954000004
1589,25,False,12medium,100,5,medium,39,3327.5849903999997
1590,25,False,12medium,100,5,medium,40,3219.4311059
1591,25,False,12medium,100,5,medium,41,2722.9035046
1592,25,False,12medium,100,5,medium,42,2653.7204604000003
1593,25,False,12medium,100,5,medium,43,2626.4845179000004
1594,25,False,12medium,100,5,medium,44,2434.6100475000003
1595,25,False,12medium,100,5,medium,45,2171.8379676
1596,25,False,12medium,100,5,medium,46,2088.0453506999997
1597,25,False,12medium,100,5,medium,47,1927.571557
1598,25,False,12medium,100,5,medium,48,1550.1008093
1599,25,False,12medium,100,5,medium,49,1287.9943562
1600,25,False,12medium,100,5,medium,50,1220.2901190999999
1601,25,False,12medium,100,5,medium,51,948.19069802
1602,25,False,12medium,100,5,medium,52,948.19069802
1603,25,False,12medium,100,5,medium,53,211.83904178
1604,25,False,12medium,100,5,medium,54,68.470362986
1605,25,False,12medium,100,5,medium,55,0.0
1606,25,False,12medium,100,5,medium,56,0.0
1607,25,False,12medium,100,5,medium,57,0.0
1608,25,False,12medium,100,5,medium,58,0.0
1609,25,False,12medium,100,5,medium,59,0.0
1610,25,False,12medium,100,5,medium,60,0.0
1611,25,False,12medium,100,5,medium,61,0.0
1612,26,False,12medium,100,10,medium,0,17951.168024000002
1613,26,False,12medium,100,10,medium,1,15653.942715000001
1614,26,False,12medium,100,10,medium,2,12832.510239
1615,26,False,12medium,100,10,medium,3,10101.067447
1616,26,False,12medium,100,10,medium,4,8609.6190277
1617,26,False,12medium,100,10,medium,5,7842.3518667
1618,26,False,12medium,100,10,medium,6,7395.9728103
1619,26,False,12medium,100,10,medium,7,7004.3028822
1620,26,False,12medium,100,10,medium,8,6357.1894381
1621,26,False,12medium,100,10,medium,9,5943.5784373999995
1622,26,False,12medium,100,10,medium,10,5585.3826918
1623,26,False,12medium,100,10,medium,11,5399.7717384
1624,26,False,12medium,100,10,medium,12,5138.862423
1625,26,False,12medium,100,10,medium,13,4715.3323227
1626,26,False,12medium,100,10,medium,14,4628.0356409999995
1627,26,False,12medium,100,10,medium,15,4495.66648
1628,26,False,12medium,100,10,medium,16,4082.5732581999996
1629,26,False,12medium,100,10,medium,17,3766.6209534
1630,26,False,12medium,100,10,medium,18,3612.9035306999995
1631,26,False,12medium,100,10,medium,19,3538.7596272
1632,26,False,12medium,100,10,medium,20,3355.5406352
1633,26,False,12medium,100,10,medium,21,3308.2329213000003
1634,26,False,12medium,100,10,medium,22,3242.4465656999996
1635,26,False,12medium,100,10,medium,23,3228.2180267
1636,26,False,12medium,100,10,medium,24,3076.5626752
1637,26,False,12medium,100,10,medium,25,2758.6210874000003
1638,26,False,12medium,100,10,medium,26,2593.6872611
1639,26,False,12medium,100,10,medium,27,2467.4304003
1640,26,False,12medium,100,10,medium,28,2292.9831722
1641,26,False,12medium,100,10,medium,29,2053.0324487
1642,26,False,12medium,100,10,medium,30,2022.1461145
1643,26,False,12medium,100,10,medium,31,1910.7813186
1644,26,False,12medium,100,10,medium,32,1814.9029209000003
1645,26,False,12medium,100,10,medium,33,1738.5961425
1646,26,False,12medium,100,10,medium,34,1611.1014607000002
1647,26,False,12medium,100,10,medium,35,1533.8602068
1648,26,False,12medium,100,10,medium,36,1377.9598123
1649,26,False,12medium,100,10,medium,37,1094.0718747
1650,26,False,12medium,100,10,medium,38,1020.0021851
1651,26,False,12medium,100,10,medium,39,905.35108276
1652,26,False,12medium,100,10,medium,40,838.59303016
1653,26,False,12medium,100,10,medium,41,781.03292538
1654,26,False,12medium,100,10,medium,42,660.84505397
1655,26,False,12medium,100,10,medium,43,572.37922042
1656,26,False,12medium,100,10,medium,44,370.67213938
1657,26,False,12medium,100,10,medium,45,203.05911075
1658,26,False,12medium,100,10,medium,46,203.05911075
1659,26,False,12medium,100,10,medium,47,134.47116272
1660,26,False,12medium,100,10,medium,48,27.48563751
1661,26,False,12medium,100,10,medium,49,0.0
1662,26,False,12medium,100,10,medium,50,0.0
1663,26,False,12medium,100,10,medium,51,0.0
1664,26,False,12medium,100,10,medium,52,0.0
1665,26,False,12medium,100,10,medium,53,0.0
1666,26,False,12medium,100,10,medium,54,0.0
1667,26,False,12medium,100,10,medium,55,0.0
1668,26,False,12medium,100,10,medium,56,0.0
1669,26,False,12medium,100,10,medium,57,0.0
1670,26,False,12medium,100,10,medium,58,0.0
1671,26,False,12medium,100,10,medium,59,0.0
1672,26,False,12medium,100,10,medium,60,0.0
1673,26,False,12medium,100,10,medium,61,0.0
1674,27,False,13medium,10,1,medium,0,18909.578578
1675,27,False,13medium,10,1,medium,1,13493.920492
1676,27,False,13medium,10,1,medium,2,9279.920886299999
1677,27,False,13medium,10,1,medium,3,9105.8040513
1678,27,False,13medium,10,1,medium,4,9025.3634298
1679,27,False,13medium,10,1,medium,5,8731.4373528
1680,27,False,13medium,10,1,medium,6,8303.7423949
1681,27,False,13medium,10,1,medium,7,8207.6523334
1682,27,False,13medium,10,1,medium,8,8117.147084899999
1683,27,False,13medium,10,1,medium,9,8099.460953
1684,27,False,13medium,10,1,medium,10,7966.8939488999995
1685,27,False,13medium,10,1,medium,11,7934.1474948
1686,27,False,13medium,10,1,medium,12,3137.8894364
1687,27,False,13medium,10,1,medium,13,3001.6861923
1688,27,False,13medium,10,1,medium,14,1973.8490757
1689,27,False,13medium,10,1,medium,15,1744.7001555999998
1690,27,False,13medium,10,1,medium,16,472.23029318
1691,27,False,13medium,10,1,medium,17,171.20656205
1692,27,False,13medium,10,1,medium,18,100.25995243
1693,27,False,13medium,10,1,medium,19,0.0
1694,27,False,13medium,10,1,medium,20,0.0
1695,27,False,13medium,10,1,medium,21,0.0
1696,27,False,13medium,10,1,medium,22,0.0
1697,27,False,13medium,10,1,medium,23,0.0
1698,27,False,13medium,10,1,medium,24,0.0
1699,27,False,13medium,10,1,medium,25,0.0
1700,27,False,13medium,10,1,medium,26,0.0
1701,27,False,13medium,10,1,medium,27,0.0
1702,27,False,13medium,10,1,medium,28,0.0
1703,27,False,13medium,10,1,medium,29,0.0
1704,27,False,13medium,10,1,medium,30,0.0
1705,27,False,13medium,10,1,medium,31,0.0
1706,27,False,13medium,10,1,medium,32,0.0
1707,27,False,13medium,10,1,medium,33,0.0
1708,27,False,13medium,10,1,medium,34,0.0
1709,27,False,13medium,10,1,medium,35,0.0
1710,27,False,13medium,10,1,medium,36,0.0
1711,27,False,13medium,10,1,medium,37,0.0
1712,27,False,13medium,10,1,medium,38,0.0
1713,27,False,13medium,10,1,medium,39,0.0
1714,27,False,13medium,10,1,medium,40,0.0
1715,27,False,13medium,10,1,medium,41,0.0
1716,27,False,13medium,10,1,medium,42,0.0
1717,27,False,13medium,10,1,medium,43,0.0
1718,27,False,13medium,10,1,medium,44,0.0
1719,27,False,13medium,10,1,medium,45,0.0
1720,27,False,13medium,10,1,medium,46,0.0
1721,27,False,13medium,10,1,medium,47,0.0
1722,27,False,13medium,10,1,medium,48,0.0
1723,27,False,13medium,10,1,medium,49,0.0
1724,27,False,13medium,10,1,medium,50,0.0
1725,27,False,13medium,10,1,medium,51,0.0
1726,27,False,13medium,10,1,medium,52,0.0
1727,27,False,13medium,10,1,medium,53,0.0
1728,27,False,13medium,10,1,medium,54,0.0
1729,27,False,13medium,10,1,medium,55,0.0
1730,27,False,13medium,10,1,medium,56,0.0
1731,27,False,13medium,10,1,medium,57,0.0
1732,27,False,13medium,10,1,medium,58,0.0
1733,27,False,13medium,10,1,medium,59,0.0
1734,27,False,13medium,10,1,medium,60,0.0
1735,27,False,13medium,10,1,medium,61,0.0
1736,28,False,13medium,10,5,medium,0,6214.480493399999
1737,28,False,13medium,10,5,medium,1,5116.2223408
1738,28,False,13medium,10,5,medium,2,3950.7588056
1739,28,False,13medium,10,5,medium,3,819.83591685
1740,28,False,13medium,10,5,medium,4,317.27874397
1741,28,False,13medium,10,5,medium,5,0.0
1742,28,False,13medium,10,5,medium,6,0.0
1743,28,False,13medium,10,5,medium,7,0.0
1744,28,False,13medium,10,5,medium,8,0.0
1745,28,False,13medium,10,5,medium,9,0.0
1746,28,False,13medium,10,5,medium,10,0.0
1747,28,False,13medium,10,5,medium,11,0.0
1748,28,False,13medium,10,5,medium,12,0.0
1749,28,False,13medium,10,5,medium,13,0.0
1750,28,False,13medium,10,5,medium,14,0.0
1751,28,False,13medium,10,5,medium,15,0.0
1752,28,False,13medium,10,5,medium,16,0.0
1753,28,False,13medium,10,5,medium,17,0.0
1754,28,False,13medium,10,5,medium,18,0.0
1755,28,False,13medium,10,5,medium,19,0.0
1756,28,False,13medium,10,5,medium,20,0.0
1757,28,False,13medium,10,5,medium,21,0.0
1758,28,False,13medium,10,5,medium,22,0.0
1759,28,False,13medium,10,5,medium,23,0.0
1760,28,False,13medium,10,5,medium,24,0.0
1761,28,False,13medium,10,5,medium,25,0.0
1762,28,False,13medium,10,5,medium,26,0.0
1763,28,False,13medium,10,5,medium,27,0.0
1764,28,False,13medium,10,5,medium,28,0.0
1765,28,False,13medium,10,5,medium,29,0.0
1766,28,False,13medium,10,5,medium,30,0.0
1767,28,False,13medium,10,5,medium,31,0.0
1768,28,False,13medium,10,5,medium,32,0.0
1769,28,False,13medium,10,5,medium,33,0.0
1770,28,False,13medium,10,5,medium,34,0.0
1771,28,False,13medium,10,5,medium,35,0.0
1772,28,False,13medium,10,5,medium,36,0.0
1773,28,False,13medium,10,5,medium,37,0.0
1774,28,False,13medium,10,5,medium,38,0.0
1775,28,False,13medium,10,5,medium,39,0.0
1776,28,False,13medium,10,5,medium,40,0.0
1777,28,False,13medium,10,5,medium,41,0.0
1778,28,False,13medium,10,5,medium,42,0.0
1779,28,False,13medium,10,5,medium,43,0.0
1780,28,False,13medium,10,5,medium,44,0.0
1781,28,False,13medium,10,5,medium,45,0.0
1782,28,False,13medium,10,5,medium,46,0.0
1783,28,False,13medium,10,5,medium,47,0.0
1784,28,False,13medium,10,5,medium,48,0.0
1785,28,False,13medium,10,5,medium,49,0.0
1786,28,False,13medium,10,5,medium,50,0.0
1787,28,False,13medium,10,5,medium,51,0.0
1788,28,False,13medium,10,5,medium,52,0.0
1789,28,False,13medium,10,5,medium,53,0.0
1790,28,False,13medium,10,5,medium,54,0.0
1791,28,False,13medium,10,5,medium,55,0.0
1792,28,False,13medium,10,5,medium,56,0.0
1793,28,False,13medium,10,5,medium,57,0.0
1794,28,False,13medium,10,5,medium,58,0.0
1795,28,False,13medium,10,5,medium,59,0.0
1796,28,False,13medium,10,5,medium,60,0.0
1797,28,False,13medium,10,5,medium,61,0.0
1798,29,False,13medium,10,10,medium,0,15357.982199000002
1799,29,False,13medium,10,10,medium,1,13979.47004
1800,29,False,13medium,10,10,medium,2,12680.978448
1801,29,False,13medium,10,10,medium,3,12429.403173
1802,29,False,13medium,10,10,medium,4,11643.90249
1803,29,False,13medium,10,10,medium,5,11216.443263
1804,29,False,13medium,10,10,medium,6,10617.904384
1805,29,False,13medium,10,10,medium,7,9875.9248047
1806,29,False,13medium,10,10,medium,8,9289.7570444
1807,29,False,13medium,10,10,medium,9,8896.4709529
1808,29,False,13medium,10,10,medium,10,8330.317579699999
1809,29,False,13medium,10,10,medium,11,7692.158287
1810,29,False,13medium,10,10,medium,12,7380.255171
1811,29,False,13medium,10,10,medium,13,7143.4562082
1812,29,False,13medium,10,10,medium,14,6782.2314971000005
1813,29,False,13medium,10,10,medium,15,6391.2241991
1814,29,False,13medium,10,10,medium,16,6193.282763499999
1815,29,False,13medium,10,10,medium,17,5799.2936264
1816,29,False,13medium,10,10,medium,18,5397.1149166000005
1817,29,False,13medium,10,10,medium,19,5014.827073899999
1818,29,False,13medium,10,10,medium,20,4802.696087300001
1819,29,False,13medium,10,10,medium,21,4458.1520347
1820,29,False,13medium,10,10,medium,22,4049.3681626000002
1821,29,False,13medium,10,10,medium,23,3710.733679
1822,29,False,13medium,10,10,medium,24,3092.4363485999997
1823,29,False,13medium,10,10,medium,25,2938.0042107
1824,29,False,13medium,10,10,medium,26,2190.9618316
1825,29,False,13medium,10,10,medium,27,1614.7556844
1826,29,False,13medium,10,10,medium,28,146.24372373
1827,29,False,13medium,10,10,medium,29,0.0
1828,29,False,13medium,10,10,medium,30,0.0
1829,29,False,13medium,10,10,medium,31,0.0
1830,29,False,13medium,10,10,medium,32,0.0
1831,29,False,13medium,10,10,medium,33,0.0
1832,29,False,13medium,10,10,medium,34,0.0
1833,29,False,13medium,10,10,medium,35,0.0
1834,29,False,13medium,10,10,medium,36,0.0
1835,29,False,13medium,10,10,medium,37,0.0
1836,29,False,13medium,10,10,medium,38,0.0
1837,29,False,13medium,10,10,medium,39,0.0
1838,29,False,13medium,10,10,medium,40,0.0
1839,29,False,13medium,10,10,medium,41,0.0
1840,29,False,13medium,10,10,medium,42,0.0
1841,29,False,13medium,10,10,medium,43,0.0
1842,29,False,13medium,10,10,medium,44,0.0
1843,29,False,13medium,10,10,medium,45,0.0
1844,29,False,13medium,10,10,medium,46,0.0
1845,29,False,13medium,10,10,medium,47,0.0
1846,29,False,13medium,10,10,medium,48,0.0
1847,29,False,13medium,10,10,medium,49,0.0
1848,29,False,13medium,10,10,medium,50,0.0
1849,29,False,13medium,10,10,medium,51,0.0
1850,29,False,13medium,10,10,medium,52,0.0
1851,29,False,13medium,10,10,medium,53,0.0
1852,29,False,13medium,10,10,medium,54,0.0
1853,29,False,13medium,10,10,medium,55,0.0
1854,29,False,13medium,10,10,medium,56,0.0
1855,29,False,13medium,10,10,medium,57,0.0
1856,29,False,13medium,10,10,medium,58,0.0
1857,29,False,13medium,10,10,medium,59,0.0
1858,29,False,13medium,10,10,medium,60,0.0
1859,29,False,13medium,10,10,medium,61,0.0
1860,30,False,13medium,50,1,medium,0,18834.253806
1861,30,False,13medium,50,1,medium,1,13467.37661
1862,30,False,13medium,50,1,medium,2,9279.920886299999
1863,30,False,13medium,50,1,medium,3,9143.9150037
1864,30,False,13medium,50,1,medium,4,9025.3634298
1865,30,False,13medium,50,1,medium,5,8731.4373528
1866,30,False,13medium,50,1,medium,6,8303.7423949
1867,30,False,13medium,50,1,medium,7,8243.9559763
1868,30,False,13medium,50,1,medium,8,8119.3540023999985
1869,30,False,13medium,50,1,medium,9,8089.082980300001
