,random order,unique_id,tabu tenure,first x,size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
67,False,17medium,50,5,medium,13845.717891,9095.1495399,8911.776589000001,8767.448066399998,7640.9200519,7297.575811399999,7113.575292199999,6627.8085985,6562.918146100001,6000.0477203,5687.8550350000005,5487.2138043,5274.132914600001,5059.2859909,4973.1424463,4863.2084442000005,4815.9569053000005,4631.0870046,4523.3740806000005,4422.1561981,4337.125754199999,4285.8118909,4118.4089581,4086.2757528000006,4020.3926163,3872.6031106,3787.0651935,3676.9983007,3650.0725523,3473.7550614,3351.0540261,3278.5637101999996,3143.120471,3143.120471,3022.9648958000002,2689.5522690000003,2562.2285196999997,2488.7766469,2358.7973031,2256.9114046,2108.3914290999996,2108.3914290999996,1959.2539917999998,1959.2539917999998,1706.9646811999999,1706.9646811999999,1627.6329262,1597.5928939,1551.6784781,1551.6784781,1538.3292882,1425.8656227,1346.7962094,1346.7962094,1335.1357319,1227.1853045,1165.1381617999998,1165.1381617999998,1097.4724125,1034.603993,1034.603993,952.19773082
68,False,17medium,50,10,medium,17286.605737,15532.572164,13572.577668,12330.850133,11452.783503,11104.181406,10801.48563,10491.706703,10416.441936,9911.5225347,8858.4443217,8311.4638559,7364.556516500001,7208.8406772,7063.7794141,6785.326980600001,6735.674819,6649.531274399999,6153.116419200001,5489.3432343,3078.2342836999997,3000.2117038,2733.4238732,2432.4988145999996,2208.0965135,2029.0169112999997,1965.0874122999999,1926.6965429000002,1745.8468069000003,1522.2828254,1317.6725634000002,1230.2063805999999,1084.0957634000001,872.40086937,783.13519635,715.34964304,715.34964304,649.22612415,467.98912486,414.05802947,186.05821992,155.16831776,155.16831776,16.994879786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,False,17medium,100,1,medium,15575.998921,12947.707061,11809.19692,11027.410837000001,10707.845641,10382.964239,9597.5582019,9295.380829799999,9012.677585899999,8837.6488464,8235.541892399999,7153.3950092,2485.9232188,2027.9463647999999,1953.4839616999998,1793.4569344000001,1657.8151539,1585.7464334000001,1478.4516340999999,1452.8482537999998,1369.1052306,1354.5359574000001,1276.2963455999998,1276.2963455999998,1182.9195991,1173.6814827,1163.83268,1082.8226509,945.57284575,945.57284575,941.46312307,941.46312307,913.82060385,849.89110489,765.1280536,730.91349334,730.91349334,671.90857673,641.01867456,565.17945161,565.17945161,559.02416178,463.29355319,441.59794134,441.59794134,435.44265151,271.94304951,271.51981283,271.04326846,121.90583122,117.87578783,19.598667621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,False,17medium,100,5,medium,13845.717891,9095.1495399,8904.8912539,8606.173651899999,7640.9200519,7297.575811399999,6893.561151999999,6627.8085985,6562.918146100001,5803.8843477,5687.8550350000005,5487.2138043,5161.6997519,5059.2859909,4918.2000854,4863.2084442000005,4815.9569053000005,4535.993549899999,4523.3740806000005,4422.1561981,4337.125754199999,4230.872623699999,4118.4089581,4086.2757528000006,4020.3926163,3872.6031106,3787.0651935,3650.0725523,3620.0183294,3473.7550614,3351.0540261,3278.5637101999996,3143.120471,3022.9648958000002,2689.5522690000003,2689.5522690000003,2488.7766469,2478.8505910999997,2358.7973031,2256.9114046,2108.3914290999996,1959.2539917999998,1959.2539917999998,1959.2539917999998,1706.9646811999999,1627.6329262,1597.5928939,1597.5928939,1551.6784781,1551.6784781,1538.3292882,1425.8656227,1346.7962094,1335.1357319,1335.1357319,1227.1853045,1165.1381617999998,1097.4724125,1097.4724125,1034.603993,952.19773082,952.19773082
71,False,17medium,100,10,medium,17899.780095,15977.341286,14476.371577000002,12916.703443,12013.721803,11366.476543,11104.181406,10801.48563,10491.706703,10416.441936,10011.374622,9149.134366,8311.4638559,7504.0594157000005,7208.8406772,7159.8716208000005,6936.955050399999,6785.326980600001,6649.531274399999,6337.986319899999,5982.283370100001,4583.4278357,3078.2342836999997,2929.5872458,2572.0522511,2359.0846673,2208.0965135,2029.0169112999997,1965.0874122999999,1745.8468069000003,1522.2828254,1317.6725634000002,1230.2063805999999,1084.0957634000001,872.40086937,783.13519635,715.34964304,715.34964304,649.22612415,467.98912486,414.05802947,401.48617015,186.05821992,155.16831776,16.994879786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,False,18medium,10,1,medium,14638.975059999999,13853.850390000001,13461.730204,12292.160840999999,10458.384909,9386.4238118,6717.555785,5005.7834526999995,4889.0889169,4723.3426804,2888.2384991,2359.0621371999996,2056.2395383000003,1954.8940180999998,1930.8848807,1767.7405262000002,1695.9655281,1658.1583919000002,1608.9637140999998,1567.6323404999998,1359.1256111999999,1250.92679,1199.9660497000002,1157.308616,1117.269875,1102.9636856,1085.0575901,1070.162112,1038.8735297,996.21609608,960.63683866,952.37235312,882.87211162,867.02909898,798.40816036,797.43661891,758.43121,757.00468235,737.79342751,737.79342751,609.77115054,584.33290607,519.40836158,404.32226209,375.15309947,342.69554891,299.42680376,63.20747845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,False,18medium,10,5,medium,10943.633879,9880.978798299999,8859.383780600001,8448.4516118,5544.6887333,2130.2611757,1881.6618787,1734.1553090999998,1643.1110794,1462.2183244999999,1195.6476017999998,1057.5256002,992.2030727,897.4820506000001,576.8364922000001,420.76368878,224.97524114,116.23740107,4.5469439716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,False,18medium,10,10,medium,12374.057788,10452.521417,9630.526613700002,9110.5497088,8853.0130946,8662.7178094,8441.8571834,8335.0693872,8157.2582623,8057.8455433,7844.626074500001,7699.5356262,7619.7554134,7535.207512700001,7513.886076299999,7209.819082699999,6999.3953280000005,6877.0914373,6771.8696408000005,6653.8868518,6309.6492218,6252.4914445,5913.505645699999,5804.2356461,5478.1669217,5368.8969221,5356.9804118,5350.9523831,5009.2733545,4917.5514182,4917.5514182,4833.257765300001,4755.006454300001,4685.1439378,4620.865382399999,4562.9743995,4179.2078950000005,3677.8064711999996,3024.319352,2808.494795,2239.7396439,2096.3148495,1863.877577,1673.7513299,1523.4038411,1285.9267502,1177.4336643,1091.576939,1087.0987948,1058.8855882,1051.5105111,981.11910716,895.60977476,594.13521931,433.61106409999996,34.619624490999996,0.0,0.0,0.0,0.0,0.0,0.0
75,False,18medium,50,1,medium,14995.118806,13944.594438999999,13676.953547,12936.332992,11850.541704000001,9974.8098845,7257.174996899999,5438.6012321,3542.4060188000003,2781.9296484,2211.2762586,2050.7841695,1954.6449873,1930.8848807,1767.7405262000002,1658.1583919000002,1640.2522964000002,1608.9637140999998,1567.6323404999998,1284.6850158,1228.9106095999998,1196.3140249000003,1157.308616,1117.269875,1102.9636856,1085.0575901,1038.8735297,1035.221505,996.21609608,960.63683866,882.87211162,867.02909898,802.0601851,798.40816036,797.43661891,757.00468235,757.00468235,737.79342751,660.8084711,584.33290607,519.40836158,466.37925985,404.32226209,375.15309947,299.42680376,170.40494119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,False,18medium,50,5,medium,11141.653892,9880.978798299999,8959.365468,8494.318277,8198.5791642,2277.8533491999997,1958.0802878,1817.2474888,1734.1553090999998,1491.2902472,1329.5116964000001,1195.6476017999998,1057.5256002,967.45787979,897.4820506000001,576.8364922000001,420.76368878,224.97524114,116.23740107,4.5469439716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,False,18medium,50,10,medium,12374.057788,10744.256729,9791.783320999999,9275.364435700001,8853.0130946,8735.2371195,8520.5922773,8335.0693872,8157.2582623,8057.8455433,7844.626074500001,7699.5356262,7619.7554134,7535.207512700001,7513.886076299999,7393.726736399999,7209.819082699999,6877.0914373,6771.8696408000005,6653.8868518,6461.0569266,6252.4914445,5913.505645699999,5804.2356461,5698.247931,5478.1669217,5356.9804118,5350.9523831,5174.2442808999995,5009.2733545,4917.5514182,4913.7284429,4833.257765300001,4685.1439378,4620.865382399999,4562.9743995,4441.420869,4034.9884485,3301.3609966999998,2864.8404987,2518.961363,2140.3269249,2096.3148495,1863.877577,1568.9851774,1469.2301215,1285.9267502,1177.4336643,1091.576939,1071.4254047,1058.8855882,981.11910716,895.60977476,795.7150737000001,488.88011607,171.46835744,0.0,0.0,0.0,0.0,0.0,0.0
78,False,18medium,100,1,medium,14940.514363999999,13944.594438999999,13676.953547,12830.639081,11645.134433,9974.8098845,7025.0701603,5005.7834526999995,3319.5781808,2888.2384991,2359.0621371999996,2056.2395383000003,1954.8940180999998,1930.8848807,1767.7405262000002,1695.9655281,1640.2522964000002,1608.9637140999998,1567.6323404999998,1294.1820267,1228.9106095999998,1196.3140249000003,1157.308616,1117.269875,1102.9636856,1070.162112,1038.8735297,1035.221505,996.21609608,960.63683866,882.87211162,867.02909898,802.0601851,798.40816036,797.43661891,758.43121,757.00468235,737.79342751,634.51634346,584.33290607,519.40836158,466.37925985,404.32226209,375.15309947,299.42680376,170.40494119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,False,18medium,100,5,medium,11141.653892,9880.978798299999,9117.169714700001,8494.318277,8198.5791642,2277.8533491999997,1958.0802878,1817.2474888,1734.1553090999998,1491.2902472,1329.5116964000001,1098.9908689000001,1057.5256002,967.45787979,897.4820506000001,536.44044409,361.1471897,190.58252259,116.23740107,4.5469439716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,False,18medium,100,10,medium,12374.057788,10744.256729,9791.783320999999,9110.5497088,8853.0130946,8735.2371195,8520.5922773,8335.0693872,8157.2582623,8057.8455433,7899.107355399999,7699.5356262,7619.7554134,7535.207512700001,7533.103997600001,7393.726736399999,7209.819082699999,6999.3953280000005,6877.0914373,6771.8696408000005,6461.0569266,6309.6492218,6252.4914445,5804.2356461,5698.247931,5478.1669217,5368.8969221,5350.9523831,5350.9523831,5009.2733545,4917.5514182,4913.7284429,4833.257765300001,4755.006454300001,4685.1439378,4562.9743995,4562.9743995,4179.2078950000005,3677.8064711999996,3024.319352,2808.494795,2239.7396439,2096.3148495,1970.9871303,1711.7348691,1568.9851774,1469.2301215,1285.9267502,1177.4336643,1091.576939,1071.4254047,1058.8855882,981.11910716,981.11910716,795.7150737000001,493.19829066,171.46835744,0.0,0.0,0.0,0.0,0.0
81,False,19medium,10,1,medium,14838.781382,12496.951262999999,10093.08031,4749.4935096,1795.6343438000001,1679.9994089000002,1300.3888262,1278.1383899,1201.2929681,1038.3480081,857.70418663,605.68642845,373.53768241,288.51310956,216.18873119999998,202.91355087,202.50274046,71.994743292,34.546295504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,False,19medium,10,5,medium,10715.902795,9018.473762200001,8601.111126799999,7751.3023798,7468.2058910999995,7295.2895174,7094.597565000001,7039.178073399999,6535.3690155,6417.6774225,4600.245048,4417.0798068,4332.6831662,4027.3309335999998,3936.2317596999997,3936.2317596999997,3079.9987155999997,3077.0192598000003,3056.6161014000004,2957.0729462,2812.8709931999997,2657.6833576,2534.192624,2446.1742479000004,2137.5049989,1800.8146712999999,1800.8146712999999,1404.2374578,691.08151069,283.20400874,119.98914367,89.960913485,89.960913485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,False,19medium,10,10,medium,13746.681812,9890.1501935,9350.917919200001,7579.4220222,6824.2927509,6484.8659154,6231.3770463,5874.622471500001,5550.2256716,5269.0142329,5019.7344008,4838.745409800001,4610.344645300001,4492.9538247,4253.621156800001,3985.5553845,3245.6171696999995,3072.1766814,2742.7918664,2687.4975921,2524.5854112,2472.952353,2246.2846744000003,1859.1512335999998,1668.5307048,1499.7196410999998,1471.2439960000002,1295.8333819,1261.1485947,1156.1036090999999,1092.6384261,1000.9018039999999,932.03987091,792.95764691,723.48704248,600.13191688,326.68305738,246.29910648,211.32787141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,False,19medium,50,1,medium,14983.754544,12644.915554000001,11577.697617,5028.5120768,4499.1979908,1711.4675712,1652.4236847000002,1288.7998363,1212.8819580999998,1201.2929681,1077.181711,886.66149433,642.95407212,405.36346143,305.27970285,266.84629427,216.18873119999998,202.50274046,202.50274046,71.994743292,34.546295504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,False,19medium,50,5,medium,10715.902795,9250.2832151,8601.111126799999,7877.522155600001,7485.1268325,7295.2895174,7219.6894272,7039.178073399999,6859.857312100001,6535.3690155,5947.814944899999,4504.690405100001,4417.0798068,4269.6656107,4027.3309335999998,3936.2317596999997,3936.2317596999997,3079.9987155999997,3077.0192598000003,3056.6161014000004,2957.0729462,2812.8709931999997,2697.8272873000005,2534.192624,2446.1742479000004,2137.5049989,1923.332911,1800.8146712999999,1524.396562,999.65759828,283.20400874,249.13225317,119.98914367,89.960913485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,False,19medium,50,10,medium,13746.681812,9890.1501935,9103.235197299999,7496.5095831,6824.2927509,6484.8659154,6071.870656100001,5864.2125535,5473.192912699999,5269.0142329,4970.2795289999995,4838.745409800001,4610.344645300001,4473.245802,4115.6256787,3974.5253688000003,3154.3708444000004,3003.8429529,2687.4975921,2563.2068888,2472.952353,2246.2846744000003,1859.1512335999998,1668.5307048,1499.7196410999998,1471.2439960000002,1295.8333819,1261.1485947,1156.1036090999999,1092.6384261,1000.9018039999999,932.03987091,850.63966412,792.95764691,723.48704248,326.68305738,246.29910648,211.32787141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,False,19medium,100,1,medium,14938.631554,12644.915554000001,11612.789066,5023.066685399999,1913.3334638000001,1691.8066334000002,1652.4236847000002,1300.3888262,1278.1383899,1201.2929681,1038.3480081,857.70418663,642.95407212,542.25823209,305.27970285,266.84629427,202.91355087,202.50274046,202.50274046,71.994743292,34.546295504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,False,19medium,100,5,medium,10715.902795,9250.2832151,8601.111126799999,7877.522155600001,7485.1268325,7295.2895174,7219.6894272,7039.178073399999,6859.857312100001,6417.6774225,5385.0700692,4504.690405100001,4332.6831662,4269.6656107,4027.3309335999998,3936.2317596999997,3142.1904199,3079.9987155999997,3077.0192598000003,3008.7612802,2957.0729462,2812.8709931999997,2657.6833576,2534.192624,2446.1742479000004,2137.5049989,1800.8146712999999,1800.8146712999999,1404.2374578,691.08151069,283.20400874,119.98914367,89.960913485,89.960913485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,False,19medium,100,10,medium,13746.681812,9890.1501935,9350.917919200001,7579.4220222,6824.2927509,6578.7695502999995,6231.3770463,5958.7892441,5809.1084515,5473.192912699999,5269.0142329,4970.2795289999995,4838.745409800001,4610.344645300001,4492.9538247,4253.621156800001,3985.5553845,3444.9319236,3072.1766814,2742.7918664,2687.4975921,2524.5854112,2472.952353,2246.2846744000003,1859.1512335999998,1668.5307048,1631.3551721,1471.2439960000002,1450.3042347,1295.8333819,1261.1485947,1156.1036090999999,1092.6384261,1000.9018039999999,932.03987091,850.63966412,792.95764691,723.48704248,600.13191688,326.68305738,246.29910648,211.32787141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,False,1medium,10,1,medium,17414.667972,9786.2857228,9162.4706557,8836.0390538,8107.3061442,7681.702140100001,7514.2267112,7340.466255699999,5977.4166322,5709.5758163,4883.8268071,4669.4791571999995,4501.4072927,4381.6530389,4279.866446800001,4177.4096578,2788.9884607,2478.7228968000004,2392.0274191999997,112.85807656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,False,1medium,10,5,medium,18090.963528,17109.64341,14874.243944,11640.284174,10765.282283,10124.956513,4723.7212461,4555.4091151,4214.657446099999,4006.3610383,3810.9391599,3671.9226894000003,3593.6181306999997,3554.0448276999996,3221.9556189,3016.9652858000004,2840.406536,2793.9428444,2732.7524833,2550.0425035,2481.2138648,2387.9256126,2346.4690216,2195.5099757,2117.6646575,1878.6603277,1640.5761887,1525.9628181,1503.8896650000002,1381.3964529999998,1262.8103816999999,1262.8103816999999,1130.4773427,1122.4499209,1071.2475417,1031.8464258,1031.8464258,929.71950984,920.1827025,920.1827025,813.66707391,773.48065249,557.62482993,225.91058406,106.44973109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,False,1medium,10,10,medium,18032.677701,16151.978697999999,15603.231486,14877.993059,14301.395016,13661.898797,12875.790872,12051.171075,11220.450198999999,10741.529883,9725.237596500001,9190.6510848,8419.9108091,7864.9770221,7411.3000809000005,7175.0117522,6778.929756899999,6544.477260399999,6252.3387365,6093.3658038,5895.7305099,5552.4089732,5479.4962488,5301.9110562,5181.516195100001,5118.602116399999,5057.002520399999,4813.4704508,4788.8439622000005,4638.9995327,4543.9016378,4542.676566800001,4241.7229210000005,4109.3898821,3993.8101079000003,3699.8838718,3620.9226509000005,3511.7521881,3511.7521881,3311.0730448000004,2963.938474,2591.3684965999996,2206.6741483,2093.3957807,1805.5173177000001,1321.8406867,1249.3506605,1249.3506605,1094.8559526,945.49142806,809.99002973,606.79542922,606.79542922,462.92886019,379.13499249999995,341.84969314,341.84969314,249.72954106,199.83601578,165.05346904,49.9874007,49.9874007
93,False,1medium,50,1,medium,17856.413739,9786.2857228,9196.990852500001,8915.163528000001,8439.236556,7769.9682738,7627.775151000001,7490.8287036,7340.466255699999,5977.4166322,5709.5758163,5593.9663029,4721.806141,4566.4038912,4500.4646834,4317.8129485,4279.866446800001,3090.4455042,2701.8056447,2478.7228968000004,2392.0274191999997,1963.6830441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,False,1medium,50,5,medium,18248.901136,17445.549328,15385.671133000002,12373.450474,11145.404975,10278.715003,5244.2286269,4594.621566,4331.2768522,4143.0779829,4006.3610383,3810.9391599,3671.9226894000003,3593.6181306999997,3554.0448276999996,3221.9556189,3016.9652858000004,2840.406536,2793.9428444,2732.7524833,2550.0425035,2481.2138648,2387.9256126,2346.4690216,2195.5099757,2117.6646575,1878.6603277,1640.5761887,1525.9628181,1503.8896650000002,1381.3964529999998,1262.8103816999999,1262.8103816999999,1130.4773427,1130.4773427,1122.4499209,1071.2475417,1031.8464258,929.71950984,924.51714186,920.1827025,920.1827025,813.66707391,681.36050041,385.47649526,225.91058406,106.44973109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,False,1medium,50,10,medium,18032.677701,16151.978697999999,15401.833787,14745.454425999998,14064.444886000001,13318.373791,12553.583308,11665.946679,11019.816848999999,10070.852772,9360.5709057,8767.9658939,8103.981351899999,7575.619762899999,7289.9709286,6913.3720846,6544.477260399999,6252.3387365,6093.3658038,5895.7305099,5731.621755100001,5479.4962488,5301.9110562,5181.516195100001,5118.602116399999,4929.050225,4813.4704508,4788.8439622000005,4610.9519705,4543.9016378,4409.8584835,4241.7229210000005,4109.3898821,3699.8838718,3620.9226509000005,3620.9226509000005,3511.7521881,3382.6525081,3311.0730448000004,2591.3684965999996,2274.8419566999996,2206.6741483,2093.3957807,1805.5173177000001,1302.0131924,1249.3506605,1094.8559526,945.49142806,809.99002973,711.41591121,606.79542922,606.79542922,462.92886019,379.13499249999995,341.84969314,341.84969314,249.72954106,199.83601578,165.05346904,49.9874007,0.0,0.0
96,False,1medium,100,1,medium,17856.413739,9946.1417661,9414.481117,8951.204268200001,8510.8427278,8005.0915757,7676.3477611,7490.8287036,7340.466255699999,5977.4166322,5730.0251783,5581.106011899999,4721.806141,4566.4038912,4500.4646834,4317.8129485,4244.6476729000005,3039.5404083,2701.8056447,2478.7228968000004,2392.0274191999997,1749.8920993000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,False,1medium,100,5,medium,18090.963528,17109.64341,14962.808083000002,11640.284174,11003.366422,10124.956513,4723.7212461,4555.4091151,4214.657446099999,4143.0779829,3985.3619516000003,3734.1627749,3655.1943951,3583.2116996,3438.0849585,3221.9556189,2948.3231019,2840.406536,2732.7524833,2657.3717875,2550.0425035,2481.2138648,2346.4690216,2195.5099757,2117.6646575,1878.6603277,1640.5761887,1525.9628181,1503.8896650000002,1381.3964529999998,1262.8103816999999,1262.8103816999999,1130.4773427,1130.4773427,1122.4499209,1071.2475417,1031.8464258,1031.8464258,929.71950984,920.1827025,920.1827025,813.66707391,773.48065249,557.62482993,225.91058406,225.91058406,106.44973109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,False,1medium,100,10,medium,18032.677701,16151.978697999999,15401.833787,14745.454425999998,14064.444886000001,13476.379738999998,12676.146914,11885.399723,11163.444186,10533.50352,9684.124353899999,9005.132027299998,8255.5911271,7700.6573401000005,7289.9709286,7077.691766600001,6778.929756899999,6367.9185107,6189.9654648000005,6013.261273800001,5895.7305099,5552.4089732,5375.4437514,5301.9110562,5181.516195100001,5118.602116399999,4929.050225,4813.4704508,4788.8439622000005,4610.9519705,4543.9016378,4409.8584835,4241.7229210000005,4109.3898821,3699.8838718,3620.9226509000005,3620.9226509000005,3511.7521881,3382.6525081,3311.0730448000004,2591.3684965999996,2398.7325104,2206.6741483,2093.3957807,1805.5173177000001,1302.0131924,1249.3506605,1094.8559526,945.49142806,809.99002973,711.41591121,606.79542922,462.92886019,462.92886019,379.13499249999995,341.84969314,341.84969314,249.72954106,199.83601578,165.05346904,49.9874007,49.9874007
99,False,20medium,10,1,medium,16044.336406999999,15101.142502,14856.626549,14277.130861000001,13939.356877,13418.773204000001,12903.855395999999,11702.212293,10747.470531,8054.2150428,7654.551693100001,7443.9915737,7300.4031858,7038.1808972,6980.701833600001,6833.0902513,6825.2520177,6785.7483013,6729.8712816,6623.072337899999,6426.481267,6396.3120349,6274.2159329,6191.6500258999995,5729.333993,5700.6573081,5647.428061199999,5633.1147855,5458.0153135,5287.2888196,5182.9163438000005,5104.7660942,5056.9696526,4902.2185521,4881.6071253,4825.4093562,4821.446429,4717.1651813,4634.148731600001,4508.1663204999995,4367.645635600001,4334.4169729,4290.8881053000005,4045.3961480999997,3891.3900712,3801.6008953,3592.0395001999996,3585.5525995,3556.1759840000004,3473.1885481,3457.5168162,3372.4818241999997,3244.8384918,3235.8902609,3128.6214117,3100.1882388,3100.1882388,3017.8205231999996,2917.5621930999996,2626.858393,2595.478372,2595.478372
100,False,20medium,10,5,medium,7151.404600100001,6121.0739613999995,5820.2351888,5668.5989468,5485.0347298,4999.2206588,4898.8510772,4788.6874914,4591.836689,4124.8340316,3842.3695261999997,3694.7921681000003,3522.0128459,3351.554268,3101.3384321,2959.2629479,2825.8899500999996,2602.7492885,2505.7588566,2481.686567,2473.4897917,2243.891157,2190.522208,2123.5432877,2056.4593593,1497.095662,1240.0064140999998,1081.9231374,1081.9231374,920.060241,795.91739584,720.85115089,522.6694074,435.11508519,339.26568297,339.26568297,282.89579341,249.84756117,249.84756117,102.38606028,102.38606028,69.675282863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,False,20medium,10,10,medium,19822.68611,18189.196359,16924.613709,15607.995609,14979.121092,14013.504481999998,13356.265382,12320.812593999999,11645.236943,11115.523956,10515.189954000001,9868.1441486,9345.6146588,8905.612211900001,8178.519316399999,8043.996489,7365.2632848,6734.7109133,5815.1258935000005,5500.0296156,5244.4016406,4910.5887177,4728.9959545,4566.8843914,4310.5088919,4124.444664199999,4057.4036079999996,3958.8160153999997,3797.7107539000003,3607.1978358999995,3466.6357636,3370.7863614,3321.6105030999997,3274.7121255999996,3167.4938875999997,3126.2488801,3010.8598601999997,2540.4620876,2134.9902789000002,2134.9902789000002,2078.7925098,2033.4180869000002,2002.7675855,1904.5204525,1904.5204525,1691.6541515000001,1593.2104298,1493.2853460000001,1493.2853460000001,1296.4157619999999,1135.2353223,1037.7867997,710.69697254,710.69697254,591.17743222,591.17743222,463.51265681,358.80147617,358.80147617,325.39470224,147.59182042,147.59182042
