Column 1,random order,unique_id,tabu tenure,first x,size,time binned,Goalfunction
34,False,13medium,100,5,medium,14,0
34,False,13medium,100,5,medium,15,0
34,False,13medium,100,5,medium,16,0
34,False,13medium,100,5,medium,17,0
34,False,13medium,100,5,medium,18,0
34,False,13medium,100,5,medium,19,0
34,False,13medium,100,5,medium,20,0
34,False,13medium,100,5,medium,21,0
34,False,13medium,100,5,medium,22,0
34,False,13medium,100,5,medium,23,0
34,False,13medium,100,5,medium,24,0
34,False,13medium,100,5,medium,25,0
34,False,13medium,100,5,medium,26,0
34,False,13medium,100,5,medium,27,0
34,False,13medium,100,5,medium,28,0
34,False,13medium,100,5,medium,29,0
34,False,13medium,100,5,medium,30,0
34,False,13medium,100,5,medium,31,0
34,False,13medium,100,5,medium,32,0
34,False,13medium,100,5,medium,33,0
34,False,13medium,100,5,medium,34,0
34,False,13medium,100,5,medium,35,0
34,False,13medium,100,5,medium,36,0
34,False,13medium,100,5,medium,37,0
34,False,13medium,100,5,medium,38,0
34,False,13medium,100,5,medium,39,0
34,False,13medium,100,5,medium,40,0
34,False,13medium,100,5,medium,41,0
34,False,13medium,100,5,medium,42,0
34,False,13medium,100,5,medium,43,0
34,False,13medium,100,5,medium,44,0
34,False,13medium,100,5,medium,45,0
34,False,13medium,100,5,medium,46,0
34,False,13medium,100,5,medium,47,0
34,False,13medium,100,5,medium,48,0
34,False,13medium,100,5,medium,49,0
34,False,13medium,100,5,medium,50,0
34,False,13medium,100,5,medium,51,0
34,False,13medium,100,5,medium,52,0
34,False,13medium,100,5,medium,53,0
34,False,13medium,100,5,medium,54,0
34,False,13medium,100,5,medium,55,0
34,False,13medium,100,5,medium,56,0
34,False,13medium,100,5,medium,57,0
34,False,13medium,100,5,medium,58,0
34,False,13medium,100,5,medium,59,0
34,False,13medium,100,5,medium,60,0
34,False,13medium,100,5,medium,61,0
35,False,13medium,100,10,medium,0,"15357,982199"
35,False,13medium,100,10,medium,1,"13979,47004"
35,False,13medium,100,10,medium,2,"12680,978448"
35,False,13medium,100,10,medium,3,"12429,403173"
35,False,13medium,100,10,medium,4,"11643,90249"
35,False,13medium,100,10,medium,5,"11216,443263"
35,False,13medium,100,10,medium,6,"10617,904384"
35,False,13medium,100,10,medium,7,"9875,9248047"
35,False,13medium,100,10,medium,8,"9330,7507099"
35,False,13medium,100,10,medium,9,"8909,5619259"
35,False,13medium,100,10,medium,10,"8379,6315485"
35,False,13medium,100,10,medium,11,"7692,158287"
35,False,13medium,100,10,medium,12,"7465,5030216"
35,False,13medium,100,10,medium,13,"7143,4562082"
35,False,13medium,100,10,medium,14,"6782,2314971"
35,False,13medium,100,10,medium,15,"6467,9164846"
35,False,13medium,100,10,medium,16,"6193,2827635"
35,False,13medium,100,10,medium,17,"5999,0805227"
35,False,13medium,100,10,medium,18,"5652,0370037"
35,False,13medium,100,10,medium,19,"5014,8270739"
35,False,13medium,100,10,medium,20,"4967,2988883"
35,False,13medium,100,10,medium,21,"4458,1520347"
35,False,13medium,100,10,medium,22,"4174,1978788"
35,False,13medium,100,10,medium,23,"3862,1788411"
35,False,13medium,100,10,medium,24,"3524,5577074"
35,False,13medium,100,10,medium,25,"2938,0042107"
35,False,13medium,100,10,medium,26,"2353,1900877"
35,False,13medium,100,10,medium,27,"2035,6307951"
35,False,13medium,100,10,medium,28,"1323,1591334"
35,False,13medium,100,10,medium,29,"69,171024369"
35,False,13medium,100,10,medium,30,0
35,False,13medium,100,10,medium,31,0
35,False,13medium,100,10,medium,32,0
35,False,13medium,100,10,medium,33,0
35,False,13medium,100,10,medium,34,0
35,False,13medium,100,10,medium,35,0
35,False,13medium,100,10,medium,36,0
35,False,13medium,100,10,medium,37,0
35,False,13medium,100,10,medium,38,0
35,False,13medium,100,10,medium,39,0
35,False,13medium,100,10,medium,40,0
35,False,13medium,100,10,medium,41,0
35,False,13medium,100,10,medium,42,0
35,False,13medium,100,10,medium,43,0
35,False,13medium,100,10,medium,44,0
35,False,13medium,100,10,medium,45,0
35,False,13medium,100,10,medium,46,0
35,False,13medium,100,10,medium,47,0
35,False,13medium,100,10,medium,48,0
35,False,13medium,100,10,medium,49,0
35,False,13medium,100,10,medium,50,0
35,False,13medium,100,10,medium,51,0
35,False,13medium,100,10,medium,52,0
35,False,13medium,100,10,medium,53,0
35,False,13medium,100,10,medium,54,0
35,False,13medium,100,10,medium,55,0
35,False,13medium,100,10,medium,56,0
35,False,13medium,100,10,medium,57,0
35,False,13medium,100,10,medium,58,0
35,False,13medium,100,10,medium,59,0
35,False,13medium,100,10,medium,60,0
35,False,13medium,100,10,medium,61,0
36,False,14medium,10,1,medium,0,"15547,078667"
36,False,14medium,10,1,medium,1,"15029,95128"
36,False,14medium,10,1,medium,2,"14566,668137"
36,False,14medium,10,1,medium,3,"13950,502458"
36,False,14medium,10,1,medium,4,"13419,839868"
36,False,14medium,10,1,medium,5,"11533,368045"
36,False,14medium,10,1,medium,6,"10497,6755"
36,False,14medium,10,1,medium,7,"9958,4080578"
36,False,14medium,10,1,medium,8,"8212,9793288"
36,False,14medium,10,1,medium,9,"7084,0499942"
36,False,14medium,10,1,medium,10,"5554,3957602"
36,False,14medium,10,1,medium,11,"4738,6755027"
36,False,14medium,10,1,medium,12,"4152,45143"
36,False,14medium,10,1,medium,13,"3202,6689207"
36,False,14medium,10,1,medium,14,"2961,1052861"
36,False,14medium,10,1,medium,15,"2570,7455659"
36,False,14medium,10,1,medium,16,"2265,347207"
36,False,14medium,10,1,medium,17,"1977,0711258"
36,False,14medium,10,1,medium,18,"1859,608486"
36,False,14medium,10,1,medium,19,"1659,7773351"
36,False,14medium,10,1,medium,20,"1600,406939"
36,False,14medium,10,1,medium,21,"1550,8854146"
36,False,14medium,10,1,medium,22,"1477,9103151"
36,False,14medium,10,1,medium,23,"1451,1385458"
36,False,14medium,10,1,medium,24,"1416,4152991"
36,False,14medium,10,1,medium,25,"1340,9718301"
36,False,14medium,10,1,medium,26,"1328,6331603"
36,False,14medium,10,1,medium,27,"1277,0419655"
36,False,14medium,10,1,medium,28,"1270,3134913"
36,False,14medium,10,1,medium,29,"1270,3134913"
36,False,14medium,10,1,medium,30,"1142,3094536"
36,False,14medium,10,1,medium,31,"1142,3094536"
36,False,14medium,10,1,medium,32,"1124,282145"
36,False,14medium,10,1,medium,33,"1097,9736675"
36,False,14medium,10,1,medium,34,"1069,0651566"
36,False,14medium,10,1,medium,35,"1042,3135202"
36,False,14medium,10,1,medium,36,"997,66385311"
36,False,14medium,10,1,medium,37,"732,63964815"
36,False,14medium,10,1,medium,38,"732,63964815"
36,False,14medium,10,1,medium,39,"656,65084037"
36,False,14medium,10,1,medium,40,"602,02158403"
36,False,14medium,10,1,medium,41,"600,11004294"
36,False,14medium,10,1,medium,42,"600,11004294"
36,False,14medium,10,1,medium,43,"587,07635125"
36,False,14medium,10,1,medium,44,"534,6713088"
36,False,14medium,10,1,medium,45,"407,13039572"
36,False,14medium,10,1,medium,46,"305,8998203"
36,False,14medium,10,1,medium,47,"305,8998203"
36,False,14medium,10,1,medium,48,"130,86646079"
36,False,14medium,10,1,medium,49,"111,46577052"
36,False,14medium,10,1,medium,50,"111,46577052"
36,False,14medium,10,1,medium,51,"100,14277476"
36,False,14medium,10,1,medium,52,"61,9533019"
36,False,14medium,10,1,medium,53,"21,760689004"
36,False,14medium,10,1,medium,54,0
36,False,14medium,10,1,medium,55,0
36,False,14medium,10,1,medium,56,0
36,False,14medium,10,1,medium,57,0
36,False,14medium,10,1,medium,58,0
36,False,14medium,10,1,medium,59,0
36,False,14medium,10,1,medium,60,0
36,False,14medium,10,1,medium,61,0
37,False,14medium,10,5,medium,0,"7808,173816"
37,False,14medium,10,5,medium,1,"5437,4895846"
37,False,14medium,10,5,medium,2,"3869,4207654"
37,False,14medium,10,5,medium,3,"2378,4990173"
37,False,14medium,10,5,medium,4,"1515,2290764"
37,False,14medium,10,5,medium,5,"908,7737471"
37,False,14medium,10,5,medium,6,"641,2928545"
37,False,14medium,10,5,medium,7,"554,19441757"
37,False,14medium,10,5,medium,8,"301,6821555"
37,False,14medium,10,5,medium,9,"44,45342443"
37,False,14medium,10,5,medium,10,0
37,False,14medium,10,5,medium,11,0
37,False,14medium,10,5,medium,12,0
37,False,14medium,10,5,medium,13,0
37,False,14medium,10,5,medium,14,0
37,False,14medium,10,5,medium,15,0
37,False,14medium,10,5,medium,16,0
37,False,14medium,10,5,medium,17,0
37,False,14medium,10,5,medium,18,0
37,False,14medium,10,5,medium,19,0
37,False,14medium,10,5,medium,20,0
37,False,14medium,10,5,medium,21,0
37,False,14medium,10,5,medium,22,0
37,False,14medium,10,5,medium,23,0
37,False,14medium,10,5,medium,24,0
37,False,14medium,10,5,medium,25,0
37,False,14medium,10,5,medium,26,0
37,False,14medium,10,5,medium,27,0
37,False,14medium,10,5,medium,28,0
37,False,14medium,10,5,medium,29,0
37,False,14medium,10,5,medium,30,0
37,False,14medium,10,5,medium,31,0
37,False,14medium,10,5,medium,32,0
37,False,14medium,10,5,medium,33,0
37,False,14medium,10,5,medium,34,0
37,False,14medium,10,5,medium,35,0
37,False,14medium,10,5,medium,36,0
37,False,14medium,10,5,medium,37,0
37,False,14medium,10,5,medium,38,0
37,False,14medium,10,5,medium,39,0
37,False,14medium,10,5,medium,40,0
37,False,14medium,10,5,medium,41,0
37,False,14medium,10,5,medium,42,0
37,False,14medium,10,5,medium,43,0
37,False,14medium,10,5,medium,44,0
37,False,14medium,10,5,medium,45,0
37,False,14medium,10,5,medium,46,0
37,False,14medium,10,5,medium,47,0
37,False,14medium,10,5,medium,48,0
37,False,14medium,10,5,medium,49,0
37,False,14medium,10,5,medium,50,0
37,False,14medium,10,5,medium,51,0
37,False,14medium,10,5,medium,52,0
37,False,14medium,10,5,medium,53,0
37,False,14medium,10,5,medium,54,0
37,False,14medium,10,5,medium,55,0
37,False,14medium,10,5,medium,56,0
37,False,14medium,10,5,medium,57,0
37,False,14medium,10,5,medium,58,0
37,False,14medium,10,5,medium,59,0
37,False,14medium,10,5,medium,60,0
37,False,14medium,10,5,medium,61,0
38,False,14medium,10,10,medium,0,"16185,884161"
38,False,14medium,10,10,medium,1,"15319,496582"
38,False,14medium,10,10,medium,2,"14599,40763"
38,False,14medium,10,10,medium,3,"13528,729613"
38,False,14medium,10,10,medium,4,"12929,946184"
38,False,14medium,10,10,medium,5,"12255,381628"
38,False,14medium,10,10,medium,6,"11961,358477"
38,False,14medium,10,10,medium,7,"11623,094978"
38,False,14medium,10,10,medium,8,"11156,814709"
38,False,14medium,10,10,medium,9,"10791,205982"
38,False,14medium,10,10,medium,10,"10146,672335"
38,False,14medium,10,10,medium,11,"9977,4431182"
38,False,14medium,10,10,medium,12,"9831,7827745"
38,False,14medium,10,10,medium,13,"9516,5206483"
38,False,14medium,10,10,medium,14,"9272,7315062"
38,False,14medium,10,10,medium,15,"9079,9509231"
38,False,14medium,10,10,medium,16,"8893,5813874"
38,False,14medium,10,10,medium,17,"8343,0858777"
38,False,14medium,10,10,medium,18,"7944,6548743"
38,False,14medium,10,10,medium,19,"7774,4795667"
38,False,14medium,10,10,medium,20,"7608,5171257"
38,False,14medium,10,10,medium,21,"7418,7470739"
38,False,14medium,10,10,medium,22,"7254,6802474"
38,False,14medium,10,10,medium,23,"7254,6802474"
38,False,14medium,10,10,medium,24,"6991,9924548"
38,False,14medium,10,10,medium,25,"6826,1503157"
38,False,14medium,10,10,medium,26,"6733,2459402"
38,False,14medium,10,10,medium,27,"6627,7519258"
38,False,14medium,10,10,medium,28,"6440,6185913"
38,False,14medium,10,10,medium,29,"6179,5471043"
38,False,14medium,10,10,medium,30,"6179,5471043"
38,False,14medium,10,10,medium,31,"5902,1803516"
38,False,14medium,10,10,medium,32,"5778,3876122"
38,False,14medium,10,10,medium,33,"5672,1350701"
38,False,14medium,10,10,medium,34,"5592,3270915"
38,False,14medium,10,10,medium,35,"5493,8169804"
38,False,14medium,10,10,medium,36,"5372,2215561"
38,False,14medium,10,10,medium,37,"5236,2200131"
38,False,14medium,10,10,medium,38,"4935,6774376"
38,False,14medium,10,10,medium,39,"4883,5593499"
38,False,14medium,10,10,medium,40,"4806,5964414"
38,False,14medium,10,10,medium,41,"4599,157833"
38,False,14medium,10,10,medium,42,"4516,792791"
38,False,14medium,10,10,medium,43,"4516,792791"
38,False,14medium,10,10,medium,44,"4221,4355005"
38,False,14medium,10,10,medium,45,"4028,3087999"
38,False,14medium,10,10,medium,46,"3988,5489308"
38,False,14medium,10,10,medium,47,"3938,8043362"
38,False,14medium,10,10,medium,48,"3844,4360627"
38,False,14medium,10,10,medium,49,"3705,6551676"
38,False,14medium,10,10,medium,50,"3655,910573"
38,False,14medium,10,10,medium,51,"3552,4798977"
38,False,14medium,10,10,medium,52,"3462,6079417"
38,False,14medium,10,10,medium,53,"3422,243558"
38,False,14medium,10,10,medium,54,"3372,5177372"
38,False,14medium,10,10,medium,55,"3105,0018693"
38,False,14medium,10,10,medium,56,"3104,3074232"
38,False,14medium,10,10,medium,57,"2983,1698303"
38,False,14medium,10,10,medium,58,"2902,5955778"
38,False,14medium,10,10,medium,59,"2590,3370436"
38,False,14medium,10,10,medium,60,"2421,1078272"
38,False,14medium,10,10,medium,61,"2421,1078272"
39,False,14medium,50,1,medium,0,"15343,539714"
39,False,14medium,50,1,medium,1,"14853,149832"
39,False,14medium,50,1,medium,2,"14639,673594"
39,False,14medium,50,1,medium,3,"14200,273776"
39,False,14medium,50,1,medium,4,"13547,597021"
39,False,14medium,50,1,medium,5,"11599,221189"
39,False,14medium,50,1,medium,6,"11022,028037"
39,False,14medium,50,1,medium,7,"10323,771058"
39,False,14medium,50,1,medium,8,"9259,1452819"
39,False,14medium,50,1,medium,9,"7211,6647646"
39,False,14medium,50,1,medium,10,"5817,1919027"
39,False,14medium,50,1,medium,11,"4767,7710655"
39,False,14medium,50,1,medium,12,"4293,842951"
39,False,14medium,50,1,medium,13,"3403,541649"
39,False,14medium,50,1,medium,14,"3007,3380017"
39,False,14medium,50,1,medium,15,"2583,0002381"
39,False,14medium,50,1,medium,16,"2265,347207"
39,False,14medium,50,1,medium,17,"1955,6326188"
39,False,14medium,50,1,medium,18,"1859,608486"
39,False,14medium,50,1,medium,19,"1716,4620641"
39,False,14medium,50,1,medium,20,"1600,406939"
39,False,14medium,50,1,medium,21,"1598,0142281"
39,False,14medium,50,1,medium,22,"1477,9103151"
39,False,14medium,50,1,medium,23,"1451,1385458"
39,False,14medium,50,1,medium,24,"1424,1257502"
39,False,14medium,50,1,medium,25,"1340,9718301"
39,False,14medium,50,1,medium,26,"1328,6331603"
39,False,14medium,50,1,medium,27,"1289,1766749"
39,False,14medium,50,1,medium,28,"1277,0419655"
39,False,14medium,50,1,medium,29,"1270,3134913"
39,False,14medium,50,1,medium,30,"1142,3094536"
39,False,14medium,50,1,medium,31,"1142,3094536"
39,False,14medium,50,1,medium,32,"1124,282145"
39,False,14medium,50,1,medium,33,"1097,9736675"
39,False,14medium,50,1,medium,34,"1069,0651566"
39,False,14medium,50,1,medium,35,"1042,3135202"
39,False,14medium,50,1,medium,36,"997,66385311"
39,False,14medium,50,1,medium,37,"732,63964815"
39,False,14medium,50,1,medium,38,"728,18796615"
39,False,14medium,50,1,medium,39,"656,65084037"
39,False,14medium,50,1,medium,40,"602,02158403"
39,False,14medium,50,1,medium,41,"600,11004294"
39,False,14medium,50,1,medium,42,"600,11004294"
39,False,14medium,50,1,medium,43,"587,07635125"
39,False,14medium,50,1,medium,44,"534,6713088"
39,False,14medium,50,1,medium,45,"407,13039572"
39,False,14medium,50,1,medium,46,"407,13039572"
39,False,14medium,50,1,medium,47,"305,8998203"
39,False,14medium,50,1,medium,48,"305,8998203"
39,False,14medium,50,1,medium,49,"130,86646079"
39,False,14medium,50,1,medium,50,"111,46577052"
39,False,14medium,50,1,medium,51,"100,14277476"
39,False,14medium,50,1,medium,52,"61,9533019"
39,False,14medium,50,1,medium,53,"21,760689004"
39,False,14medium,50,1,medium,54,"21,760689004"
39,False,14medium,50,1,medium,55,0
39,False,14medium,50,1,medium,56,0
39,False,14medium,50,1,medium,57,0
39,False,14medium,50,1,medium,58,0
39,False,14medium,50,1,medium,59,0
39,False,14medium,50,1,medium,60,0
39,False,14medium,50,1,medium,61,0
40,False,14medium,50,5,medium,0,"8172,9551895"
40,False,14medium,50,5,medium,1,"5437,4895846"
40,False,14medium,50,5,medium,2,"4007,0072239"
40,False,14medium,50,5,medium,3,"2464,9265656"
40,False,14medium,50,5,medium,4,"1571,7698739"
40,False,14medium,50,5,medium,5,"1061,4392484"
40,False,14medium,50,5,medium,6,"710,37535714"
40,False,14medium,50,5,medium,7,"554,19441757"
40,False,14medium,50,5,medium,8,"450,37652248"
40,False,14medium,50,5,medium,9,"44,45342443"
40,False,14medium,50,5,medium,10,0
40,False,14medium,50,5,medium,11,0
40,False,14medium,50,5,medium,12,0
40,False,14medium,50,5,medium,13,0
40,False,14medium,50,5,medium,14,0
40,False,14medium,50,5,medium,15,0
40,False,14medium,50,5,medium,16,0
40,False,14medium,50,5,medium,17,0
40,False,14medium,50,5,medium,18,0
40,False,14medium,50,5,medium,19,0
40,False,14medium,50,5,medium,20,0
40,False,14medium,50,5,medium,21,0
40,False,14medium,50,5,medium,22,0
40,False,14medium,50,5,medium,23,0
40,False,14medium,50,5,medium,24,0
40,False,14medium,50,5,medium,25,0
40,False,14medium,50,5,medium,26,0
40,False,14medium,50,5,medium,27,0
40,False,14medium,50,5,medium,28,0
40,False,14medium,50,5,medium,29,0
40,False,14medium,50,5,medium,30,0
40,False,14medium,50,5,medium,31,0
40,False,14medium,50,5,medium,32,0
40,False,14medium,50,5,medium,33,0
40,False,14medium,50,5,medium,34,0
40,False,14medium,50,5,medium,35,0
40,False,14medium,50,5,medium,36,0
40,False,14medium,50,5,medium,37,0
40,False,14medium,50,5,medium,38,0
40,False,14medium,50,5,medium,39,0
40,False,14medium,50,5,medium,40,0
40,False,14medium,50,5,medium,41,0
40,False,14medium,50,5,medium,42,0
40,False,14medium,50,5,medium,43,0
40,False,14medium,50,5,medium,44,0
40,False,14medium,50,5,medium,45,0
40,False,14medium,50,5,medium,46,0
40,False,14medium,50,5,medium,47,0
40,False,14medium,50,5,medium,48,0
40,False,14medium,50,5,medium,49,0
40,False,14medium,50,5,medium,50,0
40,False,14medium,50,5,medium,51,0
40,False,14medium,50,5,medium,52,0
40,False,14medium,50,5,medium,53,0
40,False,14medium,50,5,medium,54,0
40,False,14medium,50,5,medium,55,0
40,False,14medium,50,5,medium,56,0
40,False,14medium,50,5,medium,57,0
40,False,14medium,50,5,medium,58,0
40,False,14medium,50,5,medium,59,0
40,False,14medium,50,5,medium,60,0
40,False,14medium,50,5,medium,61,0
41,False,14medium,50,10,medium,0,"16019,654849"
41,False,14medium,50,10,medium,1,"15115,448928"
41,False,14medium,50,10,medium,2,"14599,40763"
41,False,14medium,50,10,medium,3,"13362,500301"
41,False,14medium,50,10,medium,4,"12830,121696"
41,False,14medium,50,10,medium,5,"12255,381628"
41,False,14medium,50,10,medium,6,"11961,358477"
41,False,14medium,50,10,medium,7,"11616,895908"
41,False,14medium,50,10,medium,8,"10860,780471"
41,False,14medium,50,10,medium,9,"10592,807592"
41,False,14medium,50,10,medium,10,"10146,672335"
41,False,14medium,50,10,medium,11,"9884,2855813"
41,False,14medium,50,10,medium,12,"9732,1575203"
41,False,14medium,50,10,medium,13,"9464,4317379"
41,False,14medium,50,10,medium,14,"9272,7315062"
41,False,14medium,50,10,medium,15,"9079,9509231"
41,False,14medium,50,10,medium,16,"8482,7503057"
41,False,14medium,50,10,medium,17,"8343,0858777"
41,False,14medium,50,10,medium,18,"7944,6548743"
41,False,14medium,50,10,medium,19,"7608,5171257"
41,False,14medium,50,10,medium,20,"7418,7470739"
41,False,14medium,50,10,medium,21,"7418,7470739"
41,False,14medium,50,10,medium,22,"7254,6802474"
41,False,14medium,50,10,medium,23,"7087,6809682"
41,False,14medium,50,10,medium,24,"6826,1503157"
41,False,14medium,50,10,medium,25,"6733,2459402"
41,False,14medium,50,10,medium,26,"6627,7519258"
41,False,14medium,50,10,medium,27,"6440,6185913"
41,False,14medium,50,10,medium,28,"6317,9261266"
41,False,14medium,50,10,medium,29,"6179,5471043"
41,False,14medium,50,10,medium,30,"5902,1803516"
41,False,14medium,50,10,medium,31,"5778,3876122"
41,False,14medium,50,10,medium,32,"5672,1350701"
41,False,14medium,50,10,medium,33,"5592,3270915"
41,False,14medium,50,10,medium,34,"5493,8169804"
41,False,14medium,50,10,medium,35,"5372,2215561"
41,False,14medium,50,10,medium,36,"5140,0284529"
41,False,14medium,50,10,medium,37,"4935,6774376"
41,False,14medium,50,10,medium,38,"4883,5593499"
41,False,14medium,50,10,medium,39,"4806,5964414"
41,False,14medium,50,10,medium,40,"4599,157833"
41,False,14medium,50,10,medium,41,"4516,792791"
41,False,14medium,50,10,medium,42,"4516,792791"
41,False,14medium,50,10,medium,43,"4028,3087999"
41,False,14medium,50,10,medium,44,"3988,5489308"
41,False,14medium,50,10,medium,45,"3988,5489308"
41,False,14medium,50,10,medium,46,"3844,4360627"
41,False,14medium,50,10,medium,47,"3705,6551676"
41,False,14medium,50,10,medium,48,"3655,910573"
41,False,14medium,50,10,medium,49,"3655,910573"
41,False,14medium,50,10,medium,50,"3552,4798977"
41,False,14medium,50,10,medium,51,"3422,243558"
41,False,14medium,50,10,medium,52,"3372,5177372"
41,False,14medium,50,10,medium,53,"3372,5177372"
41,False,14medium,50,10,medium,54,"3105,0018693"
41,False,14medium,50,10,medium,55,"2983,1698303"
41,False,14medium,50,10,medium,56,"2902,5955778"
41,False,14medium,50,10,medium,57,"2590,3370436"
41,False,14medium,50,10,medium,58,"2590,3370436"
41,False,14medium,50,10,medium,59,"2421,1078272"
41,False,14medium,50,10,medium,60,"2275,0575531"
41,False,14medium,50,10,medium,61,"2275,0575531"
42,False,14medium,100,1,medium,0,"15538,00859"
42,False,14medium,100,1,medium,1,"14853,149832"
42,False,14medium,100,1,medium,2,"14566,668137"
42,False,14medium,100,1,medium,3,"14086,52885"
42,False,14medium,100,1,medium,4,"13279,790514"
42,False,14medium,100,1,medium,5,"11400,694832"
42,False,14medium,100,1,medium,6,"10497,6755"
42,False,14medium,100,1,medium,7,"10139,479515"
42,False,14medium,100,1,medium,8,"8364,0108622"
42,False,14medium,100,1,medium,9,"7084,0499942"
42,False,14medium,100,1,medium,10,"5449,9392414"
42,False,14medium,100,1,medium,11,"4767,7710655"
42,False,14medium,100,1,medium,12,"4248,6711756"
42,False,14medium,100,1,medium,13,"3403,541649"
42,False,14medium,100,1,medium,14,"2961,1052861"
42,False,14medium,100,1,medium,15,"2583,0002381"
42,False,14medium,100,1,medium,16,"2265,347207"
42,False,14medium,100,1,medium,17,"1955,6326188"
42,False,14medium,100,1,medium,18,"1859,608486"
42,False,14medium,100,1,medium,19,"1659,7773351"
42,False,14medium,100,1,medium,20,"1600,406939"
42,False,14medium,100,1,medium,21,"1598,0142281"
42,False,14medium,100,1,medium,22,"1477,9103151"
42,False,14medium,100,1,medium,23,"1424,1257502"
42,False,14medium,100,1,medium,24,"1416,4152991"
42,False,14medium,100,1,medium,25,"1340,9718301"
42,False,14medium,100,1,medium,26,"1328,6331603"
42,False,14medium,100,1,medium,27,"1277,0419655"
42,False,14medium,100,1,medium,28,"1277,0419655"
42,False,14medium,100,1,medium,29,"1176,8106693"
42,False,14medium,100,1,medium,30,"1142,3094536"
42,False,14medium,100,1,medium,31,"1142,3094536"
42,False,14medium,100,1,medium,32,"1124,282145"
42,False,14medium,100,1,medium,33,"1097,9736675"
42,False,14medium,100,1,medium,34,"1042,3135202"
42,False,14medium,100,1,medium,35,"997,66385311"
42,False,14medium,100,1,medium,36,"740,1828894"
42,False,14medium,100,1,medium,37,"732,63964815"
42,False,14medium,100,1,medium,38,"728,18796615"
42,False,14medium,100,1,medium,39,"656,65084037"
42,False,14medium,100,1,medium,40,"602,02158403"
42,False,14medium,100,1,medium,41,"600,11004294"
42,False,14medium,100,1,medium,42,"587,07635125"
42,False,14medium,100,1,medium,43,"587,07635125"
42,False,14medium,100,1,medium,44,"534,6713088"
42,False,14medium,100,1,medium,45,"407,13039572"
42,False,14medium,100,1,medium,46,"407,13039572"
42,False,14medium,100,1,medium,47,"305,8998203"
42,False,14medium,100,1,medium,48,"130,86646079"
42,False,14medium,100,1,medium,49,"130,86646079"
42,False,14medium,100,1,medium,50,"111,46577052"
42,False,14medium,100,1,medium,51,"100,14277476"
42,False,14medium,100,1,medium,52,"61,9533019"
42,False,14medium,100,1,medium,53,"21,760689004"
42,False,14medium,100,1,medium,54,0
42,False,14medium,100,1,medium,55,0
42,False,14medium,100,1,medium,56,0
42,False,14medium,100,1,medium,57,0
42,False,14medium,100,1,medium,58,0
42,False,14medium,100,1,medium,59,0
42,False,14medium,100,1,medium,60,0
42,False,14medium,100,1,medium,61,0
43,False,14medium,100,5,medium,0,"7706,8554994"
43,False,14medium,100,5,medium,1,"5437,4895846"
43,False,14medium,100,5,medium,2,"3869,4207654"
43,False,14medium,100,5,medium,3,"2378,4990173"
43,False,14medium,100,5,medium,4,"1515,2290764"
43,False,14medium,100,5,medium,5,"908,7737471"
43,False,14medium,100,5,medium,6,"641,2928545"
43,False,14medium,100,5,medium,7,"554,19441757"
43,False,14medium,100,5,medium,8,"450,37652248"
43,False,14medium,100,5,medium,9,"44,45342443"
43,False,14medium,100,5,medium,10,0
43,False,14medium,100,5,medium,11,0
43,False,14medium,100,5,medium,12,0
43,False,14medium,100,5,medium,13,0
43,False,14medium,100,5,medium,14,0
43,False,14medium,100,5,medium,15,0
43,False,14medium,100,5,medium,16,0
43,False,14medium,100,5,medium,17,0
43,False,14medium,100,5,medium,18,0
43,False,14medium,100,5,medium,19,0
43,False,14medium,100,5,medium,20,0
43,False,14medium,100,5,medium,21,0
43,False,14medium,100,5,medium,22,0
43,False,14medium,100,5,medium,23,0
43,False,14medium,100,5,medium,24,0
43,False,14medium,100,5,medium,25,0
43,False,14medium,100,5,medium,26,0
43,False,14medium,100,5,medium,27,0
43,False,14medium,100,5,medium,28,0
43,False,14medium,100,5,medium,29,0
43,False,14medium,100,5,medium,30,0
43,False,14medium,100,5,medium,31,0
43,False,14medium,100,5,medium,32,0
43,False,14medium,100,5,medium,33,0
43,False,14medium,100,5,medium,34,0
43,False,14medium,100,5,medium,35,0
43,False,14medium,100,5,medium,36,0
43,False,14medium,100,5,medium,37,0
43,False,14medium,100,5,medium,38,0
43,False,14medium,100,5,medium,39,0
43,False,14medium,100,5,medium,40,0
43,False,14medium,100,5,medium,41,0
43,False,14medium,100,5,medium,42,0
43,False,14medium,100,5,medium,43,0
43,False,14medium,100,5,medium,44,0
43,False,14medium,100,5,medium,45,0
43,False,14medium,100,5,medium,46,0
43,False,14medium,100,5,medium,47,0
43,False,14medium,100,5,medium,48,0
43,False,14medium,100,5,medium,49,0
43,False,14medium,100,5,medium,50,0
43,False,14medium,100,5,medium,51,0
43,False,14medium,100,5,medium,52,0
43,False,14medium,100,5,medium,53,0
43,False,14medium,100,5,medium,54,0
43,False,14medium,100,5,medium,55,0
43,False,14medium,100,5,medium,56,0
43,False,14medium,100,5,medium,57,0
43,False,14medium,100,5,medium,58,0
43,False,14medium,100,5,medium,59,0
43,False,14medium,100,5,medium,60,0
43,False,14medium,100,5,medium,61,0
44,False,14medium,100,10,medium,0,"16185,884161"
44,False,14medium,100,10,medium,1,"15319,496582"
44,False,14medium,100,10,medium,2,"14599,40763"
44,False,14medium,100,10,medium,3,"13674,259147"
44,False,14medium,100,10,medium,4,"12929,946184"
44,False,14medium,100,10,medium,5,"12463,388104"
